id,name,short,regency_id,op_id,status_id
4334,Biboki Tanpah,5305051,297,1,1
4335,Biboki Moenleu,5305052,297,1,1
4336,Biboki Utara,5305060,297,1,1
4337,Biboki Anleu,5305061,297,1,1
4338,Biboki Feotleu,5305062,297,1,1
4339,Rai Manuk,5306032,298,1,1
4340,Tasifeto Barat,5306050,298,1,1
4341,Kakuluk Mesak,5306051,298,1,1
4342,Nanaet Dubesi,5306052,298,1,1
4343,Atambua,5306060,298,1,1
4344,Atambua Barat,5306061,298,1,1
4345,Atambua Selatan,5306062,298,1,1
4346,Tasifeto Timur,5306070,298,1,1
4347,Raihat,5306071,298,1,1
4348,Lasiolat,5306072,298,1,1
4349,Lamaknen,5306080,298,1,1
4350,Lamaknen Selatan,5306081,298,1,1
4351,Pantar,5307010,299,1,1
4352,Pantar Barat,5307011,299,1,1
4353,Pantar Timur,5307012,299,1,1
4354,Pantar Barat Laut,5307013,299,1,1
4355,Pantar Tengah,5307014,299,1,1
4356,Alor Barat Daya,5307020,299,1,1
4357,Mataru,5307021,299,1,1
4358,Alor Selatan,5307030,299,1,1
4359,Alor Timur,5307040,299,1,1
4360,Alor Timur Laut,5307041,299,1,1
4361,Pureman,5307042,299,1,1
4362,Teluk Mutiara,5307050,299,1,1
4363,Kabola,5307051,299,1,1
4364,Alor Barat Laut,5307060,299,1,1
4365,Alor Tengah Utara,5307061,299,1,1
4366,Pulau Pura,5307062,299,1,1
4367,Lembur,5307063,299,1,1
4368,Nagawutung,5308010,300,1,1
4369,Wulandoni,5308011,300,1,1
4370,Atadei,5308020,300,1,1
4371,Ile Ape,5308030,300,1,1
4372,Ile Ape Timur,5308031,300,1,1
4373,Lebatukan,5308040,300,1,1
4374,Nubatukan,5308050,300,1,1
4375,Omesuri,5308060,300,1,1
4376,Buyasari,5308070,300,1,1
4377,Wulanggitang,5309010,301,1,1
4378,Titehena,5309011,301,1,1
4379,Ilebura,5309012,301,1,1
4380,Tanjung Bunga,5309020,301,1,1
4381,Lewo Lema,5309021,301,1,1
4382,Larantuka,5309030,301,1,1
4383,Ile Mandiri,5309031,301,1,1
4384,Demon Pagong,5309032,301,1,1
4385,Solor Barat,5309040,301,1,1
4386,Solor Selatan,5309041,301,1,1
4387,Solor Timur,5309050,301,1,1
4388,Adonara Barat,5309060,301,1,1
4389,Wotan Ulu Mado,5309061,301,1,1
4390,Adonara Tengah,5309062,301,1,1
4391,Adonara Timur,5309070,301,1,1
4392,Ile Boleng,5309071,301,1,1
4393,Witihama,5309072,301,1,1
4394,Kelubagolit,5309073,301,1,1
4395,Adonara,5309074,301,1,1
4396,Paga,5310010,302,1,1
4397,Mego,5310011,302,1,1
4398,Tana Wawo,5310012,302,1,1
4399,Lela,5310020,302,1,1
4400,Bola,5310030,302,1,1
4401,Doreng,5310031,302,1,1
4402,Mapitara,5310032,302,1,1
4403,Talibura,5310040,302,1,1
4404,Waigete,5310041,302,1,1
4405,Waiblama,5310042,302,1,1
4406,Kewapante,5310050,302,1,1
4407,Hewokloang,5310051,302,1,1
4408,Kangae,5310052,302,1,1
4409,Palue,5310061,302,1,1
4410,Koting,5310062,302,1,1
4411,Nelle,5310063,302,1,1
4412,Nita,5310070,302,1,1
4413,Magepanda,5310071,302,1,1
4414,Alok,5310080,302,1,1
4415,Alok Barat,5310081,302,1,1
4416,Alok Timur,5310082,302,1,1
4417,Nangapanda,5311010,303,1,1
4418,Pulau Ende,5311011,303,1,1
4419,Maukaro,5311012,303,1,1
4420,Ende,5311020,303,1,1
4421,Ende Selatan,5311030,303,1,1
4422,Ende Timur,5311031,303,1,1
4423,Ende Tengah,5311032,303,1,1
4424,Ende Utara,5311033,303,1,1
4425,Ndona,5311040,303,1,1
4426,Ndona Timur,5311041,303,1,1
4427,Wolowaru,5311050,303,1,1
4428,Wolojita,5311051,303,1,1
4429,Lio Timur,5311052,303,1,1
4430,Kelimutu,5311053,303,1,1
4431,Ndori,5311054,303,1,1
4432,Maurole,5311060,303,1,1
4433,Kotabaru,5311061,303,1,1
4434,Detukeli,5311062,303,1,1
4435,Lepembusu Kelisoke,5311063,303,1,1
4436,Detusoko,5311070,303,1,1
4437,Wewaria,5311071,303,1,1
4438,Aimere,5312010,304,1,1
4439,Jerebuu,5312011,304,1,1
4440,Inerie,5312012,304,1,1
4441,Bajawa,5312020,304,1,1
4442,Golewa,5312030,304,1,1
4443,Golewa Selatan,5312031,304,1,1
4444,Golewa Barat,5312032,304,1,1
4445,Bajawa Utara,5312070,304,1,1
4446,Soa,5312071,304,1,1
4447,Riung,5312080,304,1,1
4448,Riung Barat,5312081,304,1,1
4449,Wolomeze,5312082,304,1,1
4450,Satar Mese,5313040,305,1,1
4451,Satar Mese Barat,5313041,305,1,1
4452,Satar Mese Utara,5313042,305,1,1
4453,Langke Rembong,5313110,305,1,1
4454,Ruteng,5313120,305,1,1
4455,Wae Rii,5313121,305,1,1
4456,Lelak,5313122,305,1,1
4457,Rahong Utara,5313123,305,1,1
4458,Cibal,5313130,305,1,1
4459,Cibal Barat,5313131,305,1,1
4460,Reok,5313140,305,1,1
4461,Reok Barat,5313141,305,1,1
4462,Rote Barat Daya,5314010,306,1,1
4463,Rote Barat Laut,5314020,306,1,1
4464,Lobalain,5314030,306,1,1
4465,Rote Tengah,5314040,306,1,1
4466,Rote Selatan,5314041,306,1,1
4467,Pantai Baru,5314050,306,1,1
4468,Rote Timur,5314060,306,1,1
4469,Landu Leko,5314061,306,1,1
4470,Rote Barat,5314070,306,1,1
4471,Ndao Nuse,5314071,306,1,1
4472,Komodo,5315010,307,1,1
4473,Boleng,5315011,307,1,1
4474,Sano Nggoang,5315020,307,1,1
4475,Mbeliling,5315021,307,1,1
4476,Lembor,5315030,307,1,1
4477,Welak,5315031,307,1,1
4478,Lembor Selatan,5315032,307,1,1
4479,Kuwus,5315040,307,1,1
4480,Ndoso,5315041,307,1,1
4481,Macang Pacar,5315050,307,1,1
4482,Katikutana,5316010,308,1,1
4483,Katikutana Selatan,5316011,308,1,1
4484,Umbu Ratu Nggay Barat,5316020,308,1,1
4485,Umbu Ratu Nggay,5316030,308,1,1
4486,Mamboro,5316040,308,1,1
4487,Kodi Bangedo,5317010,309,1,1
4488,Kodi Balaghar,5317011,309,1,1
4489,Kodi,5317020,309,1,1
4490,Kodi Utara,5317030,309,1,1
4491,Wewewa Selatan,5317040,309,1,1
4492,Wewewa Barat,5317050,309,1,1
4493,Wewewa Timur,5317060,309,1,1
4494,Wewewa Tengah,5317061,309,1,1
4495,Wewewa Utara,5317070,309,1,1
4496,Loura,5317080,309,1,1
4497,Kota Tambolaka,5317081,309,1,1
4498,Mauponggo,5318010,310,1,1
4499,Keo Tengah,5318020,310,1,1
4500,Nangaroro,5318030,310,1,1
4501,Boawae,5318040,310,1,1
4502,Aesesa Selatan,5318050,310,1,1
4503,Aesesa,5318060,310,1,1
4504,Wolowae,5318070,310,1,1
4505,Borong,5319010,311,1,1
4506,Rana Mese,5319011,311,1,1
4507,Kota Komba,5319020,311,1,1
4508,Elar,5319030,311,1,1
4509,Elar Selatan,5319031,311,1,1
4510,Sambi Rampas,5319040,311,1,1
4511,Poco Ranaka,5319050,311,1,1
4512,Poco Ranaka Timur,5319051,311,1,1
4513,Lamba Leda,5319060,311,1,1
4514,Raijua,5320010,312,1,1
4515,Hawu Mehara,5320020,312,1,1
4516,Sabu Liae,5320030,312,1,1
4517,Sabu Barat,5320040,312,1,1
4518,Sabu Tengah,5320050,312,1,1
4519,Sabu Timur,5320060,312,1,1
4520,Wewiku,5321010,313,1,1
4521,Malaka Barat,5321020,313,1,1
4522,Weliman,5321030,313,1,1
4523,Rinhat,5321040,313,1,1
4524,Io Kufeu,5321050,313,1,1
4525,Sasita Mean,5321060,313,1,1
4526,Malaka Tengah,5321070,313,1,1
4527,Botin Leobele,5321080,313,1,1
4528,Laen Manen,5321090,313,1,1
4529,Malaka Timur,5321100,313,1,1
4530,Kobalima,5321110,313,1,1
4531,Kobalima Timur,5321120,313,1,1
4532,Alak,5371010,314,1,1
4533,Maulafa,5371020,314,1,1
4534,Oebobo,5371030,314,1,1
4535,Kota Raja,5371031,314,1,1
4536,Kelapa Lima,5371040,314,1,1
4537,Kota Lama,5371041,314,1,1
4538,Selakau,6101010,315,1,1
4539,Selakau Timur,6101011,315,1,1
4540,Pemangkat,6101020,315,1,1
4541,Semparuk,6101021,315,1,1
4542,Salatiga,6101022,315,1,1
4543,Tebas,6101030,315,1,1
4544,Tekarang,6101031,315,1,1
4545,Sambas,6101040,315,1,1
4546,Subah,6101041,315,1,1
4547,Sebawi,6101042,315,1,1
4548,Sajad,6101043,315,1,1
4549,Jawai,6101050,315,1,1
4550,Jawai Selatan,6101051,315,1,1
4551,Teluk Keramat,6101060,315,1,1
4552,Galing,6101061,315,1,1
4553,Tangaran,6101062,315,1,1
4554,Sejangkung,6101070,315,1,1
4555,Sajingan Besar,6101080,315,1,1
4556,Paloh,6101090,315,1,1
4557,Sungai Raya,6102010,316,1,1
4558,Capkala,6102011,316,1,1
4559,Sungai Raya Kepulauan,6102012,316,1,1
4560,Samalantan,6102030,316,1,1
4561,Monterado,6102031,316,1,1
4562,Lembah Bawang,6102032,316,1,1
4563,Bengkayang,6102040,316,1,1
4564,Teriak,6102041,316,1,1
4565,Sungai Betung,6102042,316,1,1
4566,Ledo,6102050,316,1,1
4567,Suti Semarang,6102051,316,1,1
4568,Lumar,6102052,316,1,1
4569,Sanggau Ledo,6102060,316,1,1
4570,Tujuhbelas,6102061,316,1,1
4571,Seluas,6102070,316,1,1
4572,Jagoi Babang,6102080,316,1,1
4573,Siding,6102081,316,1,1
4574,Sebangki,6103020,317,1,1
4575,Ngabang,6103030,317,1,1
4576,Jelimpo,6103031,317,1,1
4577,Sengah Temila,6103040,317,1,1
4578,Mandor,6103050,317,1,1
4579,Menjalin,6103060,317,1,1
4580,Mempawah Hulu,6103070,317,1,1
4581,Sompak,6103071,317,1,1
4582,Menyuke,6103080,317,1,1
4583,Banyuke Hulu,6103081,317,1,1
4584,Meranti,6103090,317,1,1
4585,Kuala Behe,6103100,317,1,1
4586,Air Besar,6103110,317,1,1
4587,Siantan,6104080,318,1,1
4588,Segedong,6104081,318,1,1
4589,Sungai Pinyuh,6104090,318,1,1
4590,Anjongan,6104091,318,1,1
4591,Mempawah Hilir,6104100,318,1,1
4592,Mempawah Timur,6104101,318,1,1
4593,Sungai Kunyit,6104110,318,1,1
4594,Toho,6104120,318,1,1
4595,Sadaniang,6104121,318,1,1
4596,Toba,6105010,319,1,1
4597,Meliau,6105020,319,1,1
4598,Kapuas,6105060,319,1,1
4599,Mukok,6105070,319,1,1
4600,Jangkang,6105120,319,1,1
4601,Bonti,6105130,319,1,1
4602,Parindu,6105140,319,1,1
4603,Tayan Hilir,6105150,319,1,1
4604,Balai,6105160,319,1,1
4605,Tayan Hulu,6105170,319,1,1
4606,Kembayan,6105180,319,1,1
4607,Beduwai,6105190,319,1,1
4608,Noyan,6105200,319,1,1
4609,Sekayam,6105210,319,1,1
4610,Entikong,6105220,319,1,1
4611,Kendawangan,6106010,320,1,1
4612,Manis Mata,6106020,320,1,1
4613,Marau,6106030,320,1,1
4614,Singkup,6106031,320,1,1
4615,Air Upas,6106032,320,1,1
4616,Jelai Hulu,6106040,320,1,1
4617,Tumbang Titi,6106050,320,1,1
4618,Pemahan,6106051,320,1,1
4619,Sungai Melayu Rayak,6106052,320,1,1
4620,Matan Hilir Selatan,6106060,320,1,1
4621,Benua Kayong,6106061,320,1,1
4622,Matan Hilir Utara,6106070,320,1,1
4623,Delta Pawan,6106071,320,1,1
4624,Muara Pawan,6106072,320,1,1
4625,Nanga Tayap,6106090,320,1,1
4626,Sandai,6106100,320,1,1
4627,Hulu Sungai,6106101,320,1,1
4628,Sungai Laur,6106110,320,1,1
4629,Simpang Hulu,6106120,320,1,1
4630,Simpang Dua,6106121,320,1,1
4631,Serawai,6107060,321,1,1
4632,Ambalau,6107070,321,1,1
4633,Kayan Hulu,6107080,321,1,1
4634,Sepauk,6107110,321,1,1
4635,Tempunak,6107120,321,1,1
4636,Sungai Tebelian,6107130,321,1,1
4637,Sintang,6107140,321,1,1
4638,Dedai,6107150,321,1,1
4639,Kayan Hilir,6107160,321,1,1
4640,Kelam Permai,6107170,321,1,1
4641,Binjai Hulu,6107180,321,1,1
4642,Ketungau Hilir,6107190,321,1,1
4643,Ketungau Tengah,6107200,321,1,1
4644,Ketungau Hulu,6107210,321,1,1
4645,Silat Hilir,6108010,322,1,1
4646,Silat Hulu,6108020,322,1,1
4647,Hulu Gurung,6108030,322,1,1
4648,Bunut Hulu,6108040,322,1,1
4649,Mentebah,6108050,322,1,1
4650,Bika,6108060,322,1,1
4651,Kalis,6108070,322,1,1
4652,Putussibau Selatan,6108080,322,1,1
4653,Embaloh Hilir,6108090,322,1,1
4654,Bunut Hilir,6108100,322,1,1
4655,Boyan Tanjung,6108110,322,1,1
4656,Pengkadan,6108120,322,1,1
4657,Jongkong,6108130,322,1,1
4658,Selimbau,6108140,322,1,1
4659,Suhaid,6108150,322,1,1
4660,Seberuang,6108160,322,1,1
4661,Semitau,6108170,322,1,1
4662,Empanang,6108180,322,1,1
4663,Puring Kencana,6108190,322,1,1
4664,Badau,6108200,322,1,1
4665,Batang Lupar,6108210,322,1,1
4666,Embaloh Hulu,6108220,322,1,1
4667,Putussibau Utara,6108230,322,1,1
4668,Nanga Mahap,6109010,323,1,1
4669,Nanga Taman,6109020,323,1,1
4670,Sekadau Hulu,6109030,323,1,1
4671,Sekadau Hilir,6109040,323,1,1
4672,Belitang Hilir,6109050,323,1,1
4673,Belitang,6109060,323,1,1
4674,Belitang Hulu,6109070,323,1,1
4675,Sokan,6110010,324,1,1
4676,Tanah Pinoh,6110020,324,1,1
4677,Tanah Pinoh Barat,6110021,324,1,1
4678,Sayan,6110030,324,1,1
4679,Belimbing,6110040,324,1,1
4680,Belimbing Hulu,6110041,324,1,1
4681,Nanga Pinoh,6110050,324,1,1
4682,Pinoh Selatan,6110051,324,1,1
4683,Pinoh Utara,6110052,324,1,1
4684,Ella Hilir,6110060,324,1,1
4685,Menukung,6110070,324,1,1
4686,Pulau Maya,6111010,325,1,1
4687,Kepulauan Karimata,6111011,325,1,1
4688,Sukadana,6111020,325,1,1
4689,Simpang Hilir,6111030,325,1,1
4690,Teluk Batang,6111040,325,1,1
4691,Seponti,6111050,325,1,1
4692,Batu Ampar,6112010,326,1,1
4693,Terentang,6112020,326,1,1
4694,Kubu,6112030,326,1,1
4695,Telok Pa'kedai,6112040,326,1,1
4696,Sungai Kakap,6112050,326,1,1
4697,Rasau Jaya,6112060,326,1,1
4698,Sungai Raya,6112070,326,1,1
4699,Sungai Ambawang,6112080,326,1,1
4700,Kuala Mandor-B,6112090,326,1,1
4701,Pontianak Selatan,6171010,327,1,1
4702,Pontianak Tenggara,6171011,327,1,1
4703,Pontianak Timur,6171020,327,1,1
4704,Pontianak Barat,6171030,327,1,1
4705,Pontianak Kota,6171031,327,1,1
4706,Pontianak Utara,6171040,327,1,1
4707,Singkawang Selatan,6172010,328,1,1
4708,Singkawang Timur,6172020,328,1,1
4709,Singkawang Utara,6172030,328,1,1
4710,Singkawang Barat,6172040,328,1,1
4711,Singkawang Tengah,6172050,328,1,1
4712,Kotawaringin Lama,6201040,329,1,1
4713,Arut Selatan,6201050,329,1,1
4714,Kumai,6201060,329,1,1
4715,Pangkalan Banteng,6201061,329,1,1
4716,Pangkalan Lada,6201062,329,1,1
4717,Arut Utara,6201070,329,1,1
4718,Mentaya Hilir Selatan,6202020,330,1,1
4719,Teluk Sampit,6202021,330,1,1
4720,Pulau Hanaut,6202050,330,1,1
4721,Mentawa Baru/Ketapang,6202060,330,1,1
4722,Seranau,6202061,330,1,1
4723,Mentaya Hilir Utara,6202070,330,1,1
4724,Kota Besi,6202110,330,1,1
4725,Telawang,6202111,330,1,1
4726,Baamang,6202120,330,1,1
4727,Cempaga,6202190,330,1,1
4728,Cempaga Hulu,6202191,330,1,1
4729,Parenggean,6202200,330,1,1
4730,Tualan Hulu,6202201,330,1,1
4731,Mentaya Hulu,6202210,330,1,1
4732,Bukit Santuai,6202211,330,1,1
4733,Antang Kalang,6202230,330,1,1
4734,Telaga Antang,6202231,330,1,1
4735,Kapuas Kuala,6203020,331,1,1
4736,Tamban Catur,6203021,331,1,1
4737,Kapuas Timur,6203030,331,1,1
4738,Selat,6203040,331,1,1
4739,Bataguh,6203041,331,1,1
4740,Basarang,6203070,331,1,1
4741,Kapuas Hilir,6203080,331,1,1
4742,Pulau Petak,6203090,331,1,1
4743,Kapuas Murung,6203100,331,1,1
4744,Dadahup,6203101,331,1,1
4745,Kapuas Barat,6203110,331,1,1
4746,Mantangai,6203150,331,1,1
4747,Timpah,6203160,331,1,1
4748,Kapuas Tengah,6203170,331,1,1
4749,Pasak Talawang,6203171,331,1,1
4750,Kapuas Hulu,6203180,331,1,1
4751,Mandau Talawang,6203181,331,1,1
4752,Jenamas,6204010,332,1,1
4753,Dusun Hilir,6204020,332,1,1
4754,Karau Kuala,6204030,332,1,1
4755,Dusun Selatan,6204040,332,1,1
4756,Dusun Utara,6204050,332,1,1
4757,Gunung Bintang Awai,6204060,332,1,1
4758,Montallat,6205010,333,1,1
4759,Gunung Timang,6205020,333,1,1
4760,Gunung Purei,6205030,333,1,1
4761,Teweh Timur,6205040,333,1,1
4762,Teweh Tengah,6205050,333,1,1
4763,Teweh  Baru,6205051,333,1,1
4764,Teweh Selatan,6205052,333,1,1
4765,Lahei,6205060,333,1,1
4766,Lahei Barat,6205061,333,1,1
4767,Jelai,6206010,334,1,1
4768,Pantai Lunci,6206011,334,1,1
4769,Sukamara,6206020,334,1,1
4770,Balai Riam,6206030,334,1,1
4771,Permata Kecubung,6206031,334,1,1
4772,Bulik,6207010,335,1,1
4773,Sematu Jaya,6207011,335,1,1
4774,Menthobi Raya,6207012,335,1,1
4775,Bulik Timur,6207013,335,1,1
4776,Lamandau,6207020,335,1,1
4777,Belantikan Raya,6207021,335,1,1
4778,Delang,6207030,335,1,1
4779,Batangkawa,6207031,335,1,1
4780,Seruyan Hilir,6208010,336,1,1
4781,Seruyan Hilir Timur,6208011,336,1,1
4782,Danau Sembuluh,6208020,336,1,1
4783,Seruyan Raya,6208021,336,1,1
4784,Hanau,6208030,336,1,1
4785,Danau Seluluk,6208031,336,1,1
4786,Seruyan Tengah,6208040,336,1,1
4787,Batu Ampar,6208041,336,1,1
4788,Seruyan Hulu,6208050,336,1,1
4789,Suling Tambun,6208051,336,1,1
4790,Katingan Kuala,6209010,337,1,1
4791,Mendawai,6209020,337,1,1
4792,Kamipang,6209030,337,1,1
4793,Tasik Payawan,6209040,337,1,1
4794,Katingan Hilir,6209050,337,1,1
4795,Tewang Sangalang Garing,6209060,337,1,1
4796,Pulau Malan,6209070,337,1,1
4797,Katingan Tengah,6209080,337,1,1
4798,Sanaman Mantikei,6209090,337,1,1
4799,Petak Malai,6209091,337,1,1
4800,Marikit,6209100,337,1,1
4801,Katingan Hulu,6209110,337,1,1
4802,Bukit Raya,6209111,337,1,1
4803,Kahayan Kuala,6210010,338,1,1
4804,Sebangau Kuala,6210011,338,1,1
4805,Pandih Batu,6210020,338,1,1
4806,Maliku,6210030,338,1,1
4807,Kahayan Hilir,6210040,338,1,1
4808,Jabiren Raya,6210041,338,1,1
4809,Kahayan Tengah,6210050,338,1,1
4810,Banama Tingang,6210060,338,1,1
4811,Manuhing,6211010,339,1,1
4812,Manuhing Raya,6211011,339,1,1
4813,Rungan,6211020,339,1,1
4814,Rungan Hulu,6211021,339,1,1
4815,Rungan Barat,6211022,339,1,1
4816,Sepang,6211030,339,1,1
4817,Mihing Raya,6211031,339,1,1
4818,Kurun,6211040,339,1,1
4819,Tewah,6211050,339,1,1
4820,Kahayan Hulu Utara,6211060,339,1,1
4821,Damang Batu,6211061,339,1,1
4822,Miri Manasa,6211062,339,1,1
4823,Benua Lima,6212010,340,1,1
4824,Dusun Timur,6212020,340,1,1
4825,Paju Epat,6212021,340,1,1
4826,Awang,6212030,340,1,1
4827,Patangkep Tutui,6212040,340,1,1
4828,Dusun Tengah,6212050,340,1,1
4829,Raren Batuah,6212051,340,1,1
4830,Paku,6212052,340,1,1
4831,Karusen Janang,6212053,340,1,1
4832,Pematang Karau,6212060,340,1,1
4833,Permata Intan,6213010,341,1,1
4834,Sungai Babuat,6213011,341,1,1
4835,Murung,6213020,341,1,1
4836,Laung Tuhup,6213030,341,1,1
4837,Barito Tuhup Raya,6213031,341,1,1
4838,Tanah Siang,6213040,341,1,1
4839,Tanah Siang Selatan,6213041,341,1,1
4840,Sumber Barito,6213050,341,1,1
4841,Seribu Riam,6213051,341,1,1
4842,Uut Murung,6213052,341,1,1
4843,Pahandut,6271010,342,1,1
4844,Sabangau,6271011,342,1,1
4845,Jekan Raya,6271012,342,1,1
4846,Bukit Batu,6271020,342,1,1
4847,Rakumpit,6271021,342,1,1
4848,Panyipatan,6301010,343,1,1
4849,Takisung,6301020,343,1,1
4850,Kurau,6301030,343,1,1
4851,Bumi Makmur,6301031,343,1,1
4852,Bati - Bati,6301040,343,1,1
4853,Tambang Ulang,6301050,343,1,1
4854,Pelaihari,6301060,343,1,1
4855,Bajuin,6301061,343,1,1
4856,Batu Ampar,6301070,343,1,1
4857,Jorong,6301080,343,1,1
4858,Kintap,6301090,343,1,1
4859,Pulau Sembilan,6302010,344,1,1
4860,Pulau Laut Barat,6302020,344,1,1
4861,Pulau Laut Tanjung Selayar,6302021,344,1,1
4862,Pulau Laut Selatan,6302030,344,1,1
4863,Pulau Laut Kepulauan,6302031,344,1,1
4864,Pulau Laut Timur,6302040,344,1,1
4865,Pulau Sebuku,6302050,344,1,1
4866,Pulau Laut Utara,6302060,344,1,1
4867,Pulau Laut Tengah,6302061,344,1,1
4868,Kelumpang Selatan,6302120,344,1,1
4869,Kelumpang Hilir,6302121,344,1,1
4870,Kelumpang Hulu,6302130,344,1,1
4871,Hampang,6302140,344,1,1
4872,Sungai Durian,6302150,344,1,1
4873,Kelumpang Tengah,6302160,344,1,1
4874,Kelumpang Barat,6302161,344,1,1
4875,Kelumpang Utara,6302170,344,1,1
4876,Pamukan Selatan,6302180,344,1,1
4877,Sampanahan,6302190,344,1,1
4878,Pamukan Utara,6302200,344,1,1
4879,Pamukan Barat,6302201,344,1,1
4880,Aluh - Aluh,6303010,345,1,1
4881,Beruntung Baru,6303011,345,1,1
4882,Gambut,6303020,345,1,1
4883,Kertak Hanyar,6303030,345,1,1
4884,Tatah Makmur,6303031,345,1,1
4885,Sungai Tabuk,6303040,345,1,1
4886,Martapura,6303050,345,1,1
4887,Martapura Timur,6303051,345,1,1
4888,Martapura Barat,6303052,345,1,1
4889,Astambul,6303060,345,1,1
4890,Karang Intan,6303070,345,1,1
4891,Aranio,6303080,345,1,1
4892,Sungai Pinang,6303090,345,1,1
4893,Paramasan,6303091,345,1,1
4894,Pengaron,6303100,345,1,1
4895,Sambung Makmur,6303101,345,1,1
4896,Mataraman,6303110,345,1,1
4897,Simpang Empat,6303120,345,1,1
4898,Telaga Bauntung,6303121,345,1,1
4899,Tabunganen,6304010,346,1,1
4900,Tamban,6304020,346,1,1
4901,Mekar Sari,6304030,346,1,1
4902,Anjir Pasar,6304040,346,1,1
4903,Anjir Muara,6304050,346,1,1
4904,Alalak,6304060,346,1,1
4905,Mandastana,6304070,346,1,1
4906,Jejangkit,6304071,346,1,1
4907,Belawang,6304080,346,1,1
4908,Wanaraya,6304090,346,1,1
4909,Barambai,6304100,346,1,1
4910,Rantau Badauh,6304110,346,1,1
4911,Cerbon,6304120,346,1,1
4912,Bakumpai,6304130,346,1,1
4913,Marabahan,6304140,346,1,1
4914,Tabukan,6304150,346,1,1
4915,Kuripan,6304160,346,1,1
4916,Binuang,6305010,347,1,1
4917,Hatungun,6305011,347,1,1
4918,Tapin Selatan,6305020,347,1,1
4919,Salam Babaris,6305021,347,1,1
4920,Tapin Tengah,6305030,347,1,1
4921,Bungur,6305040,347,1,1
4922,Piani,6305050,347,1,1
4923,Lokpaikat,6305060,347,1,1
4924,Tapin Utara,6305070,347,1,1
4925,Bakarangan,6305080,347,1,1
4926,Candi Laras Selatan,6305090,347,1,1
4927,Candi Laras Utara,6305100,347,1,1
4928,Padang Batung,6306010,348,1,1
4929,Loksado,6306020,348,1,1
4930,Telaga Langsat,6306030,348,1,1
4931,Angkinang,6306040,348,1,1
4932,Kandangan,6306050,348,1,1
4933,Sungai Raya,6306060,348,1,1
4934,Simpur,6306070,348,1,1
4935,Kalumpang,6306080,348,1,1
4936,Daha Selatan,6306090,348,1,1
4937,Daha Barat,6306091,348,1,1
4938,Daha Utara,6306100,348,1,1
4939,Haruyan,6307010,349,1,1
4940,Batu Benawa,6307020,349,1,1
4941,Hantakan,6307030,349,1,1
4942,Batang Alai Selatan,6307040,349,1,1
4943,Batang Alai Timur,6307041,349,1,1
4944,Barabai,6307050,349,1,1
4945,Labuan Amas Selatan,6307060,349,1,1
4946,Labuan Amas Utara,6307070,349,1,1
4947,Pandawan,6307080,349,1,1
4948,Batang Alai Utara,6307090,349,1,1
4949,Limpasu,6307091,349,1,1
4950,Danau Panggang,6308010,350,1,1
4951,Paminggir,6308011,350,1,1
4952,Babirik,6308020,350,1,1
4953,Sungai Pandan,6308030,350,1,1
4954,Sungai Tabukan,6308031,350,1,1
4955,Amuntai Selatan,6308040,350,1,1
4956,Amuntai Tengah,6308050,350,1,1
4957,Banjang,6308060,350,1,1
4958,Amuntai Utara,6308070,350,1,1
4959,Haur Gading,6308071,350,1,1
4960,Banua Lawas,6309010,351,1,1
4961,Pugaan,6309020,351,1,1
4962,Kelua,6309030,351,1,1
4963,Muara Harus,6309040,351,1,1
4964,Tanta,6309050,351,1,1
4965,Tanjung,6309060,351,1,1
4966,Murung Pudak,6309070,351,1,1
4967,Haruai,6309080,351,1,1
4968,Bintang Ara,6309081,351,1,1
4969,Upau,6309090,351,1,1
4970,Muara Uya,6309100,351,1,1
4971,Jaro,6309110,351,1,1
4972,Kusan Hilir,6310010,352,1,1
4973,Sungai Loban,6310020,352,1,1
4974,Satui,6310030,352,1,1
4975,Angsana,6310031,352,1,1
4976,Kusan Hulu,6310040,352,1,1
4977,Kuranji,6310041,352,1,1
4978,Batu Licin,6310050,352,1,1
4979,Karang Bintang,6310051,352,1,1
4980,Simpang Empat,6310052,352,1,1
4981,Mantewe,6310053,352,1,1
4982,Lampihong,6311010,353,1,1
4983,Batu Mandi,6311020,353,1,1
4984,Awayan,6311030,353,1,1
4985,Tebing Tinggi,6311031,353,1,1
4986,Paringin,6311040,353,1,1
4987,Paringin Selatan,6311041,353,1,1
4988,Juai,6311050,353,1,1
4989,Halong,6311060,353,1,1
4990,Banjarmasin Selatan,6371010,354,1,1
4991,Banjarmasin Timur,6371020,354,1,1
4992,Banjarmasin Barat,6371030,354,1,1
4993,Banjarmasin Tengah,6371031,354,1,1
4994,Banjarmasin Utara,6371040,354,1,1
4995,Landasan Ulin,6372010,355,1,1
4996,Liang Anggang,6372011,355,1,1
4997,Cempaka,6372020,355,1,1
4998,Banjar Baru Utara,6372031,355,1,1
4999,Banjar Baru Selatan,6372032,355,1,1
5000,Batu Sopang,6401010,356,1,1
5001,Muara Samu,6401011,356,1,1
5002,Batu Engau,6401021,356,1,1
5003,Tanjung Harapan,6401022,356,1,1
5004,Pasir Belengkong,6401030,356,1,1
