id,name,short,district_id,zipcode,op_id,status_id
4853,Meunasah Sukon,1112011005,197,23762,1,1
4854,Cot Bak-U,1112011006,197,23762,1,1
4855,Meurandeh,1112011007,197,23762,1,1
4856,Padang Kelele,1112011008,197,,1,1
4857,Ladang Tuha I,1112011009,197,,1,1
4858,Ladang Tuha Ii,1112011010,197,,1,1
4859,Alue Rambot,1112011011,197,,1,1
4860,Suka Damai,1112011016,197,23762,1,1
4861,Tokoh Ii,1112011017,197,,1,1
4862,Kaye Aceh,1112011018,197,,1,1
4863,Padang Bakjok,1112020001,198,,1,1
4864,Suak Nibong,1112020002,198,23763,1,1
4865,Drien Kipah,1112020003,198,23763,1,1
4866,Bineh Krueng,1112020004,198,23763,1,1
4867,Drien Jalo,1112020005,198,23763,1,1
4868,Padang Kawa,1112020006,198,23763,1,1
4869,Mesjid,1112020007,198,23763,1,1
4870,Adan,1112020008,198,23763,1,1
4871,Pante Geulumpang,1112020009,198,23763,1,1
4872,Gunung Cut,1112020010,198,23763,1,1
4873,Padang Bak Jeumpa,1112020011,198,,1,1
4874,Blang Padang,1112020012,198,23763,1,1
4875,Suak Labu,1112020013,198,23763,1,1
4876,Kuta Bak Drin,1112020014,198,,1,1
4877,Ie Lhop,1112020015,198,,1,1
4878,Tangan Tangan Cut,1112021002,199,23763,1,1
4879,Lhang,1112021003,199,23763,1,1
4880,Ujung Tanah,1112021004,199,23763,1,1
4881,Rambong,1112021005,199,23763,1,1
4882,Pisang,1112021006,199,23763,1,1
4883,Alue Dama,1112021007,199,23763,1,1
4884,Mon Mameh,1112021008,199,,1,1
4885,Cinta Makmur,1112021009,199,,1,1
4886,Kuta Murni,1112021010,199,,1,1
4887,Cot Jeurat,1112030002,200,23764,1,1
4888,Kuta Bahagia,1112030003,200,23764,1,1
4889,Kedai Siblah,1112030004,200,,1,1
4890,Pasar Blang Pidie,1112030005,200,23764,1,1
4891,Meudang Ara,1112030006,200,23764,1,1
4892,Geulumpang Payong,1112030007,200,23764,1,1
4893,Kuta Tinggi,1112030008,200,23764,1,1
4894,Kedai Paya,1112030009,200,,1,1
4895,Baharu,1112030010,200,23764,1,1
4896,Lamkuta,1112030011,200,23764,1,1
4897,Alum Anggota,1112030012,200,,1,1
4898,Mata Ie,1112030013,200,23764,1,1
4899,Panton Raya,1112030014,200,23764,1,1
4900,Seunaloh,1112030015,200,23764,1,1
4901,Lhung Tarok,1112030016,200,23764,1,1
4902,Lhung Asan,1112030018,200,23764,1,1
4903,Guhang,1112030019,200,23764,1,1
4904,Kuta Tuha,1112030027,200,23764,1,1
4905,Gudang,1112030029,200,23764,1,1
4906,Babah Lhung,1112030030,200,,1,1
4907,Padang Geulumpang,1112031001,201,23764,1,1
4908,Aso Nanggro,1112031002,201,,1,1
4909,Ladang Neubok,1112031003,201,23764,1,1
4910,Iku Lhung,1112031004,201,23764,1,1
4911,Cot Mane,1112031005,201,23764,1,1
4912,Kuta Jeumpa,1112031006,201,23764,1,1
4913,Alue Sungai Pinang,1112031007,201,23764,1,1
4914,Alue Rambot,1112031008,201,23764,1,1
4915,Baru,1112031009,201,23764,1,1
4916,Kuta Makmur,1112031010,201,23764,1,1
4917,Alue Selaseh,1112031011,201,,1,1
4918,Jeumpa Barat,1112031012,201,,1,1
4919,Kedai Susoh,1112040001,202,23765,1,1
4920,Panjang Baru,1112040002,202,23765,1,1
4921,Kedai Palak Kerambil,1112040003,202,23765,1,1
4922,Ladang,1112040004,202,23765,1,1
4923,Padang Panjang,1112040005,202,23765,1,1
4924,Rubek Meupayong,1112040006,202,23765,1,1
4925,Cot Mancang,1112040007,202,23765,1,1
4926,Lampoh Drien,1112040008,202,23765,1,1
4927,Meunasah,1112040009,202,23765,1,1
4928,Blang Dalam,1112040010,202,23765,1,1
4929,Palak Hulu,1112040011,202,23765,1,1
4930,Palak Hilir,1112040012,202,23765,1,1
4931,Rumah Dua Lapis,1112040013,202,23765,1,1
4932,Durian Jangek,1112040014,202,23765,1,1
4933,Baharu,1112040015,202,23765,1,1
4934,Pinang,1112040016,202,23765,1,1
4935,Rumah Panjang,1112040017,202,23765,1,1
4936,Padang Baru,1112040018,202,23765,1,1
4937,Pulau Kayu,1112040019,202,23765,1,1
4938,Ujung Padang,1112040020,202,23765,1,1
4939,Pawoh,1112040021,202,23765,1,1
4940,Barat,1112040022,202,23765,1,1
4941,Durian Rampak,1112040023,202,23765,1,1
4942,Pantai Perak,1112040024,202,23765,1,1
4943,Padang Hilir,1112040025,202,23765,1,1
4944,Gadang,1112040026,202,23765,1,1
4945,Tangah,1112040027,202,23765,1,1
4946,Kepala Bandar,1112040028,202,23765,1,1
4947,Geulima Jaya,1112040029,202,,1,1
4948,Lama Tuha,1112050001,203,23766,1,1
4949,Keudee Baro,1112050002,203,23766,1,1
4950,Ie Mameh,1112050003,203,23766,1,1
4951,Alue Pisang,1112050004,203,23766,1,1
4952,Krueng Batee,1112050005,203,23766,1,1
4953,Lhok Gajah,1112050006,203,23766,1,1
4954,Muka Blang,1112050007,203,23766,1,1
4955,Padang Sikabu,1112050008,203,23766,1,1
4956,Lhung Gelumpang,1112050009,203,23766,1,1
4957,Alue Padee,1112050010,203,23766,1,1
4958,Blang Panyang,1112050011,203,23766,1,1
4959,Kampung Tengah,1112050012,203,23766,1,1
4960,Blang Makmur,1112050013,203,23766,1,1
4961,Kuala Terubu,1112050014,203,,1,1
4962,Pasar Kuta Bahagia,1112050015,203,23766,1,1
4963,Panto Cut,1112050016,203,23766,1,1
4964,Kota Bahagia,1112050017,203,23766,1,1
4965,Gelanggang Gajah,1112050018,203,23766,1,1
4966,Krueng Panto,1112050019,203,,1,1
4967,Drien Beurumbang,1112050020,203,,1,1
4968,Rumoh Panyang,1112050021,203,,1,1
4969,Gunung Samarinda,1112060001,204,23767,1,1
4970,Ie Merah,1112060002,204,23767,1,1
4971,Pantee Rakyat,1112060003,204,23767,1,1
4972,Pantee Cermin,1112060004,204,23767,1,1
4973,Alue Jerjak,1112060005,204,,1,1
4974,Blang Dalam,1112060006,204,23767,1,1
4975,Alue Peunawa,1112060007,204,23767,1,1
4976,Simpang Gadeng,1112060008,204,,1,1
4977,Teladan Jaya,1112060009,204,,1,1
4978,Blang Raja,1112060010,204,,1,1
4979,Rukoen Damee,1112060011,204,,1,1
4980,Lhok Gayo,1112060012,204,,1,1
4981,Alue Dawah,1112060013,204,,1,1
4982,Cot Seumantok,1112060014,204,,1,1
4983,Bener,1113010001,205,24655,1,1
4984,Rikit Dekat,1113010003,205,24655,1,1
4985,Ulon Tanoh,1113010004,205,24655,1,1
4986,Rema,1113010005,205,24655,1,1
4987,Tampeng,1113010006,205,24655,1,1
4988,Beranang,1113010007,205,24655,1,1
4989,Kuta Ujung,1113010008,205,24655,1,1
4990,Cike,1113010014,205,24655,1,1
4991,Rema Baru,1113010015,205,24655,1,1
4992,Kerukunan Kuta Panjang,1113010016,205,,1,1
4993,Tampeng Musara,1113010017,205,24655,1,1
4994,Kong Paluh,1113010018,205,24655,1,1
4995,Penosan,1113011001,206,24655,1,1
4996,Penosan Sepakat,1113011002,206,24655,1,1
4997,Gegarang,1113011003,206,24655,1,1
4998,Peparik Gaib,1113011004,206,24655,1,1
4999,Tingkem,1113011005,206,24655,1,1
5000,Sekuelen,1113011006,206,24655,1,1
5001,Akul,1113011007,206,24655,1,1
5002,Ketukah,1113011008,206,24655,1,1
5003,Blang Jerango,1113011009,206,24655,1,1
5004,Peparik Dekat,1113011010,206,24655,1,1
5005,Palok,1113020002,207,,1,1
5006,Penggalangan,1113020003,207,,1,1
5007,Lempuh,1113020004,207,,1,1
5008,Kute Sere,1113020007,207,,1,1
5009,Cempa,1113020008,207,,1,1
5010,Gele,1113020009,207,,1,1
5011,Penampaan,1113020010,207,,1,1
5012,Porang,1113020011,207,,1,1
5013,Kota Blangkejeren,1113020013,207,,1,1
5014,Kampung Jawa,1113020014,207,,1,1
5015,Kuta Lintang,1113020015,207,,1,1
5016,Leme,1113020016,207,,1,1
5017,Bukit,1113020017,207,,1,1
5018,Durin,1113020018,207,,1,1
5019,Bacang,1113020019,207,,1,1
5020,Agusen,1113020025,207,,1,1
5021,Penampaan Uken,1113020026,207,,1,1
5022,Bustanussalam,1113020028,207,,1,1
5023,Sepang,1113020029,207,,1,1
5024,Rak Lunung,1113020030,207,,1,1
5025,Sentang,1113020031,207,,1,1
5026,Marpunge,1113021001,208,24655,1,1
5027,Ramung Musara,1113021002,208,24655,1,1
5028,Meloak Sepakat,1113021003,208,24655,1,1
5029,Gumpang Pekan,1113021004,208,,1,1
5030,Pintu Gayo,1113021005,208,,1,1
5031,Jeret Onom,1113021006,208,,1,1
5032,Kute Lengat Sepakat,1113021007,208,,1,1
5033,Pungke Jaya,1113021008,208,,1,1
5034,Singah Mule,1113021009,208,,1,1
5035,Meloak Aih Ilang,1113021010,208,,1,1
5036,Uning Pune,1113021011,208,24655,1,1
5037,Putri Betung,1113021012,208,24655,1,1
5038,Gumpang Lempuh,1113021013,208,24655,1,1
5039,Sangir,1113022001,209,,1,1
5040,Panglima Linting,1113022002,209,,1,1
5041,Pangur,1113022003,209,,1,1
5042,Badak,1113022004,209,,1,1
5043,Blangtemung,1113022005,209,,1,1
5044,Kendawi,1113022006,209,,1,1
5045,Pepalan,1113022007,209,,1,1
5046,Uning Sepakat,1113022008,209,,1,1
5047,Uning Gelung,1113022009,209,,1,1
5048,Rerebe,1113022010,209,,1,1
5049,Rigeb,1113022011,209,,1,1
5050,Bener Baru,1113023001,210,24653,1,1
5051,Kute Bukit,1113023002,210,,1,1
5052,Blang Bengkik,1113023003,210,,1,1
5053,Gantung Geluni,1113023004,210,24653,1,1
5054,Kong Bur,1113023005,210,,1,1
5055,Ume Lah,1113023006,210,24653,1,1
5056,Akang Siwah,1113023007,210,24653,1,1
5057,Tetingi,1113023008,210,24653,1,1
5058,Cinta Maju,1113023009,210,24653,1,1
5059,Porang Ayu,1113023011,210,24653,1,1
5060,Anak Reje,1113023012,210,24653,1,1
5061,Rak Lintang,1113023013,210,24653,1,1
5062,Gajah,1113030001,211,,1,1
5063,Uring,1113030002,211,,1,1
5064,Pintu Rime,1113030003,211,,1,1
5065,Ekan,1113030004,211,,1,1
5066,Pertik,1113030005,211,,1,1
5067,Pining,1113030006,211,,1,1
5068,Pepalah,1113030007,211,,1,1
5069,Pasir Putih,1113030008,211,,1,1
5070,Lesten,1113030009,211,,1,1
5071,Kuning,1113040004,212,24654,1,1
5072,Padang Pasir,1113040005,212,24654,1,1
5073,Mangang,1113040006,212,24654,1,1
5074,Rikit Gaib,1113040007,212,,1,1
5075,Ampa Kolak,1113040008,212,24654,1,1
5076,Cane Uken,1113040009,212,24654,1,1
5077,Tungel,1113040010,212,24654,1,1
5078,Pinang Rugup,1113040011,212,,1,1
5079,Rempelam,1113040012,212,24654,1,1
5080,Cane Toa,1113040013,212,24654,1,1
5081,Tungel Baru,1113040014,212,24654,1,1
5082,Lukup Baru,1113040015,212,24654,1,1
5083,Penomon Jaya,1113040016,212,24654,1,1
5084,Tetingi,1113041001,213,,1,1
5085,Remukut,1113041002,213,24654,1,1
5086,Seneren,1113041003,213,24654,1,1
5087,Kenyaran,1113041004,213,24654,1,1
5088,Atu Kapur,1113041005,213,24654,1,1
5089,Uning Kurnia,1113041006,213,,1,1
5090,Suri Musara,1113041007,213,24654,1,1
5091,Cane Baru,1113041008,213,24654,1,1
5092,Aih Selah,1113041009,213,24654,1,1
5093,Bukut,1113050001,214,,1,1
5094,Soyo,1113050002,214,,1,1
5095,Kuta Sange,1113050003,214,,1,1
5096,Rumpi,1113050004,214,,1,1
5097,Rempelam Jabo,1113050005,214,,1,1
5098,Padang,1113050006,214,,1,1
5099,Terangun,1113050007,214,,1,1
5100,Rempelam Pinang,1113050008,214,,1,1
5101,Terlis,1113050012,214,,1,1
5102,Berhut,1113050013,214,,1,1
5103,Kute Reje,1113050015,214,,1,1
5104,Gewat,1113050016,214,,1,1
5105,Pantan Lues,1113050017,214,,1,1
5106,Makmur Jaya,1113050018,214,,1,1
5107,Persada Tongra,1113050019,214,,1,1
5108,Blang Kuncir,1113050020,214,,1,1
5109,Telege Jernih,1113050021,214,,1,1
5110,Reje Pudung,1113050022,214,,1,1
5111,Melelang,1113050023,214,,1,1
5112,Lestari,1113050024,214,,1,1
5113,Blang Kala,1113050025,214,,1,1
5114,Garut,1113050026,214,,1,1
5115,Gawar Belangi,1113050027,214,,1,1
5116,Rime Raya,1113050028,214,,1,1
5117,Blang Kede,1113050029,214,,1,1
5118,Pasir,1113051001,215,,1,1
5119,Rerebe,1113051002,215,,1,1
5120,Setul,1113051003,215,,1,1
5121,Perlak,1113051004,215,,1,1
5122,Pantan Kela,1113051005,215,,1,1
5123,Paya Kumer,1113051006,215,,1,1
5124,Uyem Beriring,1113051007,215,,1,1
5125,Pulo Gelime,1113051008,215,,1,1
5126,Buntul Musara,1113051009,215,,1,1
5127,Kuala Jernih,1113051010,215,,1,1
5128,Kaloy,1114010001,216,24478,1,1
5129,Rongoh,1114010002,216,24478,1,1
5130,Alur Tani I,1114010003,216,24478,1,1
5131,Alur Tani Ii,1114010004,216,24478,1,1
5132,Bandar Khalifah,1114010005,216,24478,1,1
5133,Perk Pulau Tiga,1114010006,216,,1,1
5134,Bandar Setia,1114010007,216,24478,1,1
5135,Harum Sari,1114010008,216,24478,1,1
5136,Wono Sari,1114010009,216,24478,1,1
5137,Jambo Rambong,1114011001,217,,1,1
5138,Blang Kandis,1114011002,217,24478,1,1
5139,Perk Alur Jambu,1114011003,217,,1,1
5140,Aras Sembilan,1114011004,217,24478,1,1
5141,Alur Jambu,1114011005,217,24478,1,1
5142,Batang Ara,1114011006,217,24478,1,1
5143,Perupuk,1114011007,217,24478,1,1
5144,Serba,1114011008,217,24478,1,1
5145,Sunting,1114011009,217,24478,1,1
5146,Rantau Bintang,1114011010,217,24478,1,1
5147,Babo,1114011011,217,24478,1,1
5148,Pantai Cempa,1114011012,217,24478,1,1
5149,Pengidam,1114011013,217,24478,1,1
5150,Bengkelang,1114011014,217,24478,1,1
5151,Batu Bedulang,1114011015,217,24478,1,1
5152,Kebun Sungai Liput,1114020005,218,24477,1,1
5153,Alur Selebu,1114020007,218,24477,1,1
5154,Suka Makmur,1114020008,218,24477,1,1
5155,Seumadam,1114020009,218,24477,1,1
5156,Karangjadi,1114020010,218,24477,1,1
5157,Kampung Jawa,1114020011,218,24477,1,1
5158,Sidodadi,1114020012,218,24477,1,1
5159,Purwodadi,1114020013,218,24477,1,1
5160,Tanjung Genteng,1114020014,218,24477,1,1
5161,Gerenggam,1114020015,218,24477,1,1
5162,Simpang Kanan,1114020016,218,24477,1,1
5163,Tanjung Mancang,1114020017,218,24477,1,1
5164,Pangkalan,1114020018,218,24477,1,1
5165,Sungai Liput,1114020019,218,24477,1,1
5166,Bukit Rata,1114020020,218,24477,1,1
5167,Selamat,1114021001,219,24477,1,1
5168,Tenggulun,1114021002,219,24477,1,1
5169,Rimba Sawang,1114021003,219,24477,1,1
5170,Tebing Tinggi,1114021004,219,24477,1,1
5171,Simpang Kiri,1114021006,219,24477,1,1
5172,Ingin Jaya,1114030001,220,24474,1,1
5173,Paya Bedi,1114030002,220,24474,1,1
5174,Landuh,1114030003,220,24474,1,1
5175,Benua Raja,1114030004,220,24474,1,1
5176,Kampung Durian,1114030005,220,24474,1,1
5177,Sukajadi,1114030006,220,24474,1,1
5178,Suka Rahmat,1114030007,220,24474,1,1
5179,Suka Mulia,1114030008,220,24474,1,1
5180,Suka Rakyat,1114030009,220,24474,1,1
5181,Jamur Labu,1114030010,220,24474,1,1
5182,Jamur Jelatang,1114030011,220,24474,1,1
5183,Kamp Pertamina,1114030012,220,24474,1,1
5184,Rantau Pauh,1114030013,220,24474,1,1
5185,Alur Cucur,1114030014,220,24474,1,1
5186,Kebun Rantau,1114030015,220,24474,1,1
5187,Alur Manis,1114030016,220,24474,1,1
5188,Sriwijaya,1114040001,221,24475,1,1
5189,Kota Kuala Simpang,1114040002,221,24475,1,1
5190,Perdamaian,1114040003,221,24475,1,1
5191,Bukit Tempurung,1114040004,221,24475,1,1
5192,Kota Lintang,1114040005,221,24475,1,1
5193,Sukaramai Ii,1114050001,222,24473,1,1
5194,Sukaramai I,1114050002,222,24473,1,1
5195,Perk Gedung Biara,1114050003,222,,1,1
5196,Air Masin,1114050004,222,24473,1,1
5197,Sidodadi,1114050005,222,24473,1,1
5198,Tualang,1114050006,222,24473,1,1
5199,Matang Sentang,1114050007,222,24473,1,1
5200,Alur Alim,1114050008,222,24473,1,1
5201,Lubuk Damar,1114050009,222,24473,1,1
5202,Sei Kuruk Iii,1114050010,222,24473,1,1
5203,Sei Kuruk Ii,1114050011,222,24473,1,1
5204,Gedung Biara,1114050012,222,24473,1,1
5205,Perk Seuruway,1114050013,222,,1,1
5206,Padang Langgis,1114050014,222,24473,1,1
5207,Pantai Balai,1114050015,222,24473,1,1
5208,Binjai,1114050016,222,24473,1,1
5209,Tangsi Lama,1114050017,222,24473,1,1
5210,Peukan Seuruway,1114050018,222,24473,1,1
5211,Muka Sungai Kuruk,1114050019,222,,1,1
5212,Sungai Kuruk I,1114050020,222,,1,1
5213,Paya Udang,1114050021,222,24473,1,1
5214,Gelung,1114050022,222,24473,1,1
5215,Kampung Baru,1114050023,222,24473,1,1
5216,Kw Pusung Kapal,1114050024,222,24473,1,1
5217,Upah,1114060001,223,24472,1,1
5218,Perkebunan Upah,1114060002,223,24472,1,1
5219,Matang Teupah,1114060003,223,24472,1,1
5220,Seuneubok Dalam Upah,1114060004,223,24472,1,1
5221,Sukamulia Bd /S.Iyu,1114060006,223,,1,1
5222,Kebon Sungai Iyu,1114060009,223,,1,1
5223,Marlempang,1114060010,223,24472,1,1
5224,Balai,1114060011,223,24472,1,1
5225,Lambung Blang,1114060012,223,24472,1,1
5226,Lubuk Batil,1114060013,223,,1,1
5227,Tanjung Paret,1114060014,223,,1,1
5228,Seuneubok Dalam Mesjid,1114060015,223,24472,1,1
5229,Rantau Pakam,1114060016,223,24472,1,1
5230,Tumpok Teungah,1114060017,223,,1,1
5231,Tanjung,1114060018,223,,1,1
5232,Tanjung Mulia,1114060019,223,,1,1
5233,Teluk Kemiri,1114060020,223,24472,1,1
5234,Mesjid Bdh,1114060021,223,,1,1
5235,Teluk Kepayang,1114060022,223,24472,1,1
5236,Teluk Halban,1114060023,223,24472,1,1
5237,Raja,1114060024,223,24472,1,1
5238,Cinta Raja,1114060025,223,24472,1,1
5239,Tanjung Binjai,1114060026,223,,1,1
5240,Kuala Peunaga,1114060027,223,,1,1
5241,Kuala Geunting,1114060028,223,,1,1
5242,Bandar Baru,1114060029,223,24472,1,1
5243,Mesjid S.Iyu,1114060030,223,,1,1
5244,Alur Cantik,1114060031,223,,1,1
5245,Tanjung Lipat I,1114060032,223,,1,1
5246,Bandar Khalifah,1114060034,223,24472,1,1
5247,Seuneubok Aceh,1114060035,223,24472,1,1
5248,Tanjung Lipat Ii,1114060036,223,,1,1
5249,Tengku Tinggi,1114060037,223,24472,1,1
5250,Sukajadi,1114061001,224,24472,1,1
5251,Suka Damai,1114061002,224,24472,1,1
5252,Paya Rahat,1114061003,224,24472,1,1
5253,Suka Mulia/Upah Hulu,1114061004,224,,1,1
5254,Matang Seuping,1114061005,224,,1,1
5255,Gampong Besar,1114061006,224,,1,1
5256,Telaga Meuku Ii,1114061007,224,,1,1
5257,Telaga Meuku I,1114061008,224,,1,1
5258,Tanjung Keramat,1114061009,224,24472,1,1
5259,Alur Nunang,1114061010,224,,1,1
5260,Tanjung Karang,1114070013,225,24476,1,1
5261,Menang Gini,1114070015,225,24476,1,1
5262,Kesehatan,1114070016,225,24476,1,1
5263,Gampong Sukajadi,1114070017,225,24476,1,1
5264,Dalam,1114070018,225,24476,1,1
5265,Gampong Bundar,1114070019,225,24476,1,1
5266,Kebun Tanah Terban,1114070021,225,24476,1,1
5267,Tanah Terban,1114070022,225,24476,1,1
5268,Gampong Air Tenang,1114070023,225,24476,1,1
5269,Gampong Johar,1114070024,225,24476,1,1
5270,Gampong Tupah,1114070025,225,24476,1,1
5271,Banai,1114070026,225,24476,1,1
5272,Rantau Panjang,1114070027,225,24476,1,1
5273,Pahlawan,1114070028,225,24476,1,1
5274,Medang Ara,1114070029,225,24476,1,1
5275,Kebun Medang Ara,1114070030,225,24476,1,1
5276,Kebun Seleleh,1114070031,225,,1,1
5277,Alur Selalas,1114070032,225,24476,1,1
5278,Alur Baung,1114070033,225,24476,1,1
5279,Payameta,1114070034,225,24476,1,1
5280,Alur Bemban,1114070035,225,24476,1,1
5281,Tanjung Seumantoh,1114070036,225,24476,1,1
5282,Kebun Tanjung Seumantoh,1114070037,225,24476,1,1
5283,Paya Tampah,1114070038,225,24476,1,1
5284,Alur Lhok,1114070039,225,24476,1,1
5285,Buket Panjang,1114070040,225,24476,1,1
5286,Sukajadi Paya Bujuk,1114070041,225,24476,1,1
5287,Simpang Empat,1114070042,225,24476,1,1
5288,Paya Awe,1114070043,225,24476,1,1
5289,Paya Kulbi,1114070044,225,24476,1,1
5290,Buket Keranji,1114070045,225,24476,1,1
5291,Baling Karang,1114071001,226,24476,1,1
5292,Suka Makmur,1114071002,226,24476,1,1
5293,Sulum,1114071003,226,24476,1,1
5294,Juar,1114071004,226,24476,1,1
5295,Pematang Durian,1114071005,226,24476,1,1
5296,Sekumur,1114071006,226,24476,1,1
5297,Tanjung Gelumpang,1114071007,226,24476,1,1
5298,Lubuk Sidup,1114071008,226,24476,1,1
5299,Sekerak Kanan,1114071009,226,24476,1,1
5300,Bandar Mahligai,1114071010,226,24476,1,1
5301,Sekerak Kiri,1114071011,226,24476,1,1
5302,Pantai Perlak,1114071012,226,24476,1,1
5303,Pantai Tinjau,1114071013,226,24476,1,1
5304,Kebun Batang Ara,1114071014,226,24476,1,1
5305,Krueng Sikajang,1114080001,227,24471,1,1
5306,Seuneubok Punti,1114080002,227,24471,1,1
5307,Paya Ketenggar,1114080003,227,24471,1,1
5308,Buket Panjang Ii,1114080004,227,24471,1,1
5309,Buket Paya,1114080005,227,24471,1,1
5310,Bukit Panjang I,1114080006,227,24471,1,1
5311,Seuneubok Baru,1114080007,227,24471,1,1
5312,Benteng Anyer,1114080008,227,24471,1,1
5313,Matang Ara Jawa,1114080009,227,24471,1,1
5314,Matang Ara Aceh,1114080010,227,24471,1,1
5315,Lhok Medang Ara,1114080011,227,24471,1,1
5316,Ie Bintah,1114080012,227,24471,1,1
5317,Tualang Baru,1114080013,227,24471,1,1
5318,Pahlawan,1114080014,227,24471,1,1
5319,Gaseh Sayang,1114080015,227,,1,1
5320,Sampaimah,1114080016,227,24471,1,1
5321,Gelanggang Merak,1114080017,227,24471,1,1
5322,Matang Cincin,1114080018,227,24471,1,1
5323,Alue Ie Puteh,1114080019,227,24471,1,1
5324,Lueng Manyo,1114080020,227,24471,1,1
5325,Raja Tuha,1114080021,227,24471,1,1
5326,Seuneubok Pidie,1114080022,227,24471,1,1
5327,Geudham,1114080023,227,24471,1,1
5328,Alue Sentang,1114080024,227,24471,1,1
5329,Ujong Tanjong,1114080025,227,24471,1,1
5330,Tanjung Neraca,1114080026,227,24471,1,1
5331,Dagang Setia,1114080027,227,24471,1,1
5332,Simpang Lhee,1114080028,227,24471,1,1
5333,Seuneubok Cantek,1114080029,227,24471,1,1
5334,Mesjid,1114080030,227,24471,1,1
5335,Meunasah Paya,1114080031,227,24471,1,1
5336,Meurandeh,1114080032,227,24471,1,1
5337,Bandung Jaya,1114080033,227,24471,1,1
5338,Pandan Sari,1114080034,227,24471,1,1
5339,Paya Baru,1114080035,227,24471,1,1
5340,Sapta Marga,1114080036,227,24471,1,1
5341,Kuala Semanyam,1115010003,228,,1,1
5342,Blang Luah,1115010005,228,23662,1,1
5343,Pulo Kruet,1115010007,228,23662,1,1
5344,Alue Bateung Brook,1115010009,228,,1,1
5345,Ladang Baro,1115010010,228,23662,1,1
5346,Alue Kuyun,1115010011,228,23662,1,1
5347,Alue Raya,1115010013,228,23662,1,1
5348,Sukaramai,1115010014,228,,1,1
5349,Ujong Tanjong,1115010015,228,23662,1,1
5350,Alue Jampak,1115010016,228,23662,1,1
5351,Serba Jadi,1115010017,228,23662,1,1
5352,Serba Guna,1115010018,228,23662,1,1
5353,Kayee Unou,1115010022,228,,1,1
5354,Geulanggang Gajah,1115010023,228,,1,1
5355,Sidojadi,1115010024,228,,1,1
5356,Sukamulia,1115010025,228,,1,1
5357,Simpang Dua,1115010026,228,23662,1,1
5358,Panton Bayu,1115010027,228,23662,1,1
5359,Simpang Deli Kilang,1115010028,228,,1,1
5360,Simpang Deli Kampong,1115010029,228,,1,1
5361,Pulo Ie,1115010030,228,23662,1,1
5362,Pulo Tengah,1115010031,228,,1,1
5363,Karang Anyar,1115010032,228,,1,1
5364,Sukajadi,1115010033,228,,1,1
5365,Alue Bilie,1115010034,228,23662,1,1
5366,Blang Baro,1115010035,228,23662,1,1
5367,Kuta Trieng,1115010036,228,23662,1,1
5368,Lamie,1115010037,228,23662,1,1
5369,Ujong Lamie,1115010040,228,23662,1,1
5370,Tuwi Buya,1115010041,228,23662,1,1
5371,Sukaraja,1115010042,228,,1,1
5372,Gunung Cut,1115010043,228,,1,1
5373,Suak Palembang,1115010044,228,23662,1,1
